,Facies,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Formation_A1 LM,Formation_A1 SH,Formation_B1 LM,Formation_B1 SH,Formation_B2 LM,Formation_B2 SH,Formation_B3 LM,Formation_B3 SH,Formation_B4 LM,Formation_B4 SH,Formation_B5 LM,Formation_B5 SH,Formation_C LM,Formation_C SH,Well Name_ALEXANDER D,Well Name_CHURCHMAN BIBLE,Well Name_CROSS H CATTLE,Well Name_KIMZEY A,Well Name_LUKE G U,Well Name_NEWBY,Well Name_NOLAN,Well Name_Recruit F9,Well Name_SHANKLE,Well Name_SHRIMPLIN
1715,7,0.8670997095275673,0.399,1.916922612182061,2.379546134130174,1.6863989535702288,2,0.333,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1716,7,0.8675714016363291,0.418,1.9021075263969205,2.3749057545736716,1.7047480922384253,2,0.306,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1717,7,0.869635323876931,0.436,1.6486586255873816,2.468099531471619,1.7227665977411035,2,0.278,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1718,7,0.8707898593795552,0.452,1.6486586255873816,2.5877640352277083,1.7404661748405046,2,0.25,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1719,7,0.8727851951451813,0.494,1.2809338454620642,2.6602595372658615,1.7404661748405046,2,0.222,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1720,7,0.8770288475411918,0.531,0.4054651081081644,2.6979998652487085,1.7404661748405046,2,0.194,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1721,6,0.8800368885086319,0.567,-0.5108256237659907,2.653241964607215,1.7047480922384253,2,0.167,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1722,6,0.8837540778697044,0.586,0.33647223662121295,2.4423470353692043,1.6863989535702288,2,0.139,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1723,6,0.8842149345943607,0.633,1.0647107369924282,2.145931282948669,1.7047480922384253,2,0.111,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1724,6,0.8838494263512633,0.651,1.0986122886681098,1.8870696490323797,1.7404661748405046,2,0.083,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1725,6,0.8844306245148299,0.661,1.0296194171811581,1.667706820558076,1.7578579175523736,2,0.056,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1726,6,0.8840186703394387,0.661,1.0986122886681098,1.6486586255873816,1.7404661748405046,2,0.028,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1727,6,0.8821124405573667,0.642,0.9162907318741551,1.80005827204275,1.7047480922384253,2,0.01,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1728,3,0.8821124405573667,0.642,0.9162907318741551,1.80005827204275,1.7047480922384253,1,1.0,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1729,3,0.8824241207260791,0.614,0.7884573603642702,2.341805806147327,1.6486586255873816,1,0.982,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1730,3,0.8832899429390579,0.567,0.18232155679395465,2.6390573296152584,1.589235205116581,1,0.965,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1731,3,0.8836004334707825,0.549,0.5306282510621704,2.8707357833793057,1.4816045409242156,1,0.947,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1732,3,0.8832458369566039,0.549,1.3609765531356006,2.962692419475791,1.4350845252893227,1,0.93,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1733,3,0.8824570085884929,0.549,1.824549292051046,3.0204248861443626,1.410986973710262,1,0.912,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1734,3,0.88131170305103,0.558,2.2407096892759584,3.077312260546414,1.3862943611198906,1,0.895,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1735,3,0.8813861377948444,0.558,2.322387720290225,3.0587070727153796,1.3862943611198906,1,0.877,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1736,3,0.8814580989952342,0.549,2.2617630984737906,2.990719731730447,1.410986973710262,1,0.86,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1737,3,0.8812773404599208,0.549,2.2925347571405443,2.9418039315284354,1.4350845252893227,1,0.842,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1738,3,0.8811572770801295,0.539,2.3978952727983707,2.8735646395797834,1.4350845252893227,1,0.825,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1739,3,0.8812995868385461,0.533,2.3978952727983707,2.884800712846709,1.4586150226995167,1,0.807,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1740,3,0.8812834119370885,0.53,2.2925347571405443,2.9258461460898246,1.4586150226995167,1,0.789,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1741,3,0.8811858805395834,0.53,2.0412203288596382,2.9831534913471307,1.4350845252893227,1,0.772,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1742,3,0.8811039667305147,0.53,1.9021075263969205,2.9678470700644555,1.4350845252893227,1,0.754,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1743,3,0.8809612799516646,0.53,1.791759469228055,2.9496883350525844,1.410986973710262,1,0.737,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1744,3,0.881194039889142,0.521,1.916922612182061,2.8507065015037334,1.410986973710262,1,0.719,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1745,3,0.8818440435448178,0.493,2.151762203259462,2.803360380906535,1.4350845252893227,1,0.702,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1746,3,0.8821086776860718,0.483,2.6390573296152584,2.6602595372658615,1.4350845252893227,1,0.684,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1747,3,0.8821274795183638,0.465,2.72785282839839,2.7245795030534206,1.4586150226995167,1,0.667,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1748,3,0.8821237216552432,0.455,2.667228206581955,2.740840023925201,1.4586150226995167,1,0.649,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1749,3,0.8817161943218493,0.436,2.6461747973841225,2.7376090033437546,1.4816045409242156,1,0.632,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1750,3,0.8813640590508768,0.427,2.4423470353692043,2.6567569067146595,1.4816045409242156,1,0.614,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1751,3,0.8813841323955101,0.418,2.4069451083182885,2.670694414558441,1.4816045409242156,1,0.596,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1752,3,0.8816026432661814,0.409,2.388762789235098,2.7942278973432626,1.4816045409242156,1,0.579,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1753,3,0.8820085023611928,0.409,2.163323025660538,2.89314568477889,1.4816045409242156,1,0.561,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1754,3,0.8821706052757657,0.418,2.1162555148025524,3.079613757534693,1.4586150226995167,1,0.544,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1755,2,0.8822675034318048,0.446,1.7749523509116738,3.1463051320333655,1.4350845252893227,1,0.526,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1756,2,0.8822359167408635,0.455,1.33500106673234,3.186352633162641,1.410986973710262,1,0.509,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1757,2,0.8816713008539885,0.483,0.832909122935104,3.1633631149379418,1.3862943611198906,1,0.491,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1758,2,0.8811101305562785,0.511,1.62924053973028,2.9882040071331994,1.3862943611198906,1,0.474,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1759,2,0.8806020185536974,0.53,2.3702437414678603,2.7942278973432626,1.410986973710262,1,0.456,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1760,2,0.8808462654261205,0.549,2.7013612129514133,2.642622395779755,1.4816045409242156,1,0.439,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1761,2,0.8804746835379532,0.614,2.5877640352277083,2.6567569067146595,1.5260563034950492,1,0.386,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1762,2,0.8797587516653462,0.633,2.5572273113676265,2.642622395779755,1.547562508716013,1,0.368,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1763,2,0.879747211067865,0.642,2.5416019934645457,2.613739521630969,1.547562508716013,1,0.351,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1764,2,0.8795984848773388,0.651,2.509599262378372,2.583997552432231,1.547562508716013,1,0.333,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1765,2,0.8795844452168446,0.651,2.468099531471619,2.5572273113676265,1.547562508716013,1,0.316,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1766,2,0.879896363237891,0.651,2.4423470353692043,2.553343811341229,1.547562508716013,1,0.298,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1767,3,0.8802423518913337,0.651,2.4069451083182885,2.5687881337687024,1.547562508716013,1,0.281,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1768,3,0.8808672625730054,0.633,2.4069451083182885,2.583997552432231,1.547562508716013,1,0.263,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1769,3,0.8816223019774727,0.614,2.2823823856765264,2.7536607123542622,1.547562508716013,1,0.246,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1770,3,0.8822712136972262,0.586,2.163323025660538,2.9678470700644555,1.547562508716013,1,0.228,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1771,3,0.8826559209373493,0.567,0.33647223662121295,3.2228678461377385,1.5040773967762742,1,0.211,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1772,3,0.8820690916882619,0.549,1.0647107369924282,3.184284380098582,1.4586150226995167,1,0.193,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1773,3,0.8814521194975863,0.53,1.3862943611198906,3.0633909220278057,1.3862943611198906,1,0.175,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1774,3,0.8815513714041514,0.511,1.9021075263969205,2.972975286431375,1.3609765531356006,1,0.158,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1775,3,0.8818401903949675,0.521,2.3513752571634776,2.847812143477369,1.410986973710262,1,0.14,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1776,3,0.8821406221990843,0.521,2.379546134130174,2.8273136219290276,1.4586150226995167,1,0.123,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1777,3,0.8822359167408635,0.521,2.3513752571634776,2.806386101823072,1.4586150226995167,1,0.105,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1778,3,0.8822675034318048,0.53,2.2082744135228043,2.7942278973432626,1.410986973710262,1,0.088,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1779,3,0.8823893009715159,0.538,0.9555114450274363,2.995732273553991,1.308332819650179,1,0.07,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1780,3,0.8822730683716956,0.562,-inf,3.2809112157876537,1.0296194171811581,1,0.053,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1781,3,0.8819533116420604,0.584,0.5306282510621704,3.3123661679555396,0.6931471805599453,1,0.035,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1782,3,0.881535548968423,0.606,1.589235205116581,3.260017768199376,0.18232155679395465,1,0.018,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1783,8,0.8584530655711693,0.997,2.4932054526026954,0.4382549309311553,1.4816045409242156,2,0.956,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1784,6,0.8547639173920331,1.063,1.8082887711792655,1.5151272329628591,1.7227665977411035,2,0.941,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1785,6,0.8590049237819587,1.109,1.3609765531356006,1.8164520818184267,1.7227665977411035,2,0.926,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1786,6,0.8631846778198476,1.137,1.4816045409242156,1.8718021769015913,1.7047480922384253,2,0.912,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1787,6,0.8668734104275753,1.137,1.5260563034950492,1.8870696490323797,1.667706820558076,2,0.897,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1788,6,0.867688416376456,1.137,1.410986973710262,1.8164520818184267,1.667706820558076,2,0.882,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1789,6,0.8685203947118711,1.109,1.33500106673234,1.7404661748405046,1.7047480922384253,2,0.868,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1790,6,0.8675537672850123,1.072,1.2809338454620642,1.7047480922384253,1.7227665977411035,2,0.853,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1791,6,0.8658260285251271,1.016,1.0986122886681098,1.7227665977411035,1.7227665977411035,2,0.838,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1792,6,0.8647844766011201,0.979,0.7884573603642702,1.791759469228055,1.7227665977411035,2,0.824,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1793,5,0.8653348518358013,0.941,1.1631508098056809,1.8562979903656263,1.7047480922384253,2,0.809,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1794,5,0.8680452308760431,0.932,1.667706820558076,1.8164520818184267,1.667706820558076,2,0.794,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
1795,6,0.8706158541591233,0.932,2.0794415416798357,1.9600947840472698,1.667706820558076,2,0.779,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934,0.693,0.693,0.694,0.6934,0.6934,0.6934,0.6934,0.6934,0.6934
